label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21
A,0.6996066570281982,0.432243287563324,0.2112968862056732,0.127528041601181,0.2065360844135284,0.336230993270874,0.3243275284767151,0.3559983372688293,0.3766804337501526,0.5110519528388977,0.504616379737854,0.5035175085067749,0.5064078569412231,0.6836385726928711,0.6840054988861084,0.656122088432312,0.6589615345001221,0.8634825944900513,0.8415457010269165,0.7934905290603638,0.7903614640235901,0.9109922051429749,0.8142414093017578,0.55143141746521,0.2792272269725799,0.094626098871231,0.2815622985363006,0.0929689109325409,0.3316099643707275,0.3935398757457733,0.2781194448471069,0.1225306093692779,0.398637056350708,0.3985996842384338,0.2999653220176697,0.15304034948349,0.4094050228595733,0.4324671328067779,0.3375629782676697,0.2154881358146667,0.396818995475769,0.4483432173728943
A,0.652190089225769,0.4766192436218261,0.340672105550766,0.2875002920627594,0.3608322441577911,0.3966503441333771,0.3762892484664917,0.3940677046775818,0.4046380221843719,0.5271977186203003,0.5049005746841431,0.5132445693016052,0.5173027515411377,0.6560027003288269,0.6378848552703857,0.6270957589149475,0.6270511150360107,0.7822657227516174,0.7456099987030029,0.7267184257507324,0.7380832433700562,0.8195245862007141,0.6868510246276855,0.4893054664134979,0.2842431962490082,0.1448190808296203,0.2954585552215576,0.1357204914093017,0.3143911063671112,0.3617700636386871,0.3091805279254913,0.1809551417827606,0.3847564458847046,0.3830036520957947,0.3281357586383819,0.2505162954330444,0.4299617111682892,0.4188426434993744,0.349658727645874,0.2814817726612091,0.4073175489902496,0.4258197546005249
A,0.6796554923057556,0.4466074109077453,0.2417695522308349,0.1788711547851562,0.2557499408721924,0.3656251430511474,0.3541016578674316,0.3743861019611358,0.3899945020675659,0.5292788147926331,0.520849883556366,0.5100196003913879,0.5213131904602051,0.6843271255493164,0.676710307598114,0.6466272473335266,0.6644735932350159,0.8453794717788696,0.8210657835006714,0.7801251411437988,0.7930550575256348,0.8458595275878906,0.7695525884628296,0.5179921984672546,0.2737206518650055,0.1166772544384002,0.2903165221214294,0.1347736716270446,0.3514024913311004,0.385980874300003,0.2961326241493225,0.1819745898246765,0.4417923390865326,0.410084992647171,0.3156972527503967,0.2310957908630371,0.4598230123519897,0.4367667436599731,0.3365440666675567,0.2641752958297729,0.4233111441135406,0.4402295351028442
A,0.6638420224189758,0.4046126306056976,0.1875244975090026,0.1140593290328979,0.1370680034160614,0.3448709547519684,0.2811296880245209,0.3164686560630798,0.3585286736488342,0.5165996551513672,0.4578182697296142,0.4677824974060058,0.509456992149353,0.6905477046966553,0.6513158082962036,0.6319057941436768,0.665043830871582,0.8725513815879822,0.8375693559646606,0.7844317555427551,0.7893397808074951,0.8899565935134888,0.8307899236679077,0.5442942380905151,0.2841005027294159,0.0928037464618682,0.2787668108940124,0.1145362854003906,0.3463059067726135,0.4237115085124969,0.2731663584709167,0.1533372700214386,0.4297934174537658,0.4295214414596557,0.293322741985321,0.1712058782577514,0.4337522089481354,0.4491920173168182,0.3257499933242798,0.2352341711521148,0.4198288917541504,0.4594679772853851
A,0.6958905458450317,0.4221825003623962,0.2103817462921142,0.1360019445419311,0.1708929538726806,0.3691130876541137,0.2990575432777405,0.3386155664920807,0.3792433440685272,0.5319399833679199,0.4731938242912292,0.4755874872207641,0.5065306425094604,0.6919201016426086,0.6486191749572754,0.6221171021461487,0.6615011692047119,0.8524938821792603,0.8105725049972534,0.7534571290016174,0.772940456867218,0.9126564264297484,0.8089285492897034,0.5313759446144104,0.2726555466651916,0.0911546051502227,0.2494999021291732,0.1128644049167633,0.3541041910648346,0.3743695318698883,0.2511864006519317,0.1439339518547058,0.4312875866889953,0.3960812985897064,0.2795076966285705,0.165235698223114,0.4273429214954376,0.4214964807033539,0.3170053362846374,0.2328920662403106,0.411842942237854,0.4350645840167999
A,0.6294132471084595,0.3685182332992553,0.188742309808731,0.1382689476013183,0.1617102324962616,0.3951331079006195,0.2951489090919494,0.3083356618881225,0.3558594882488251,0.5526112914085388,0.4602654576301574,0.4443558156490326,0.4944804310798645,0.7033023238182068,0.6262590289115906,0.5868363380432129,0.6445152163505554,0.8554609417915344,0.7952625155448914,0.7257462739944458,0.7653348445892334,0.9547905921936036,0.8181377053260803,0.5264532566070557,0.2645761370658874,0.0738349854946136,0.2544561624526977,0.1349393725395202,0.3653658926486969,0.3811933398246765,0.2749177515506744,0.1820634752511978,0.4633859694004059,0.418820172548294,0.3199382722377777,0.2311374992132187,0.4808717668056488,0.45166876912117,0.36605966091156,0.2861860394477844,0.4534123539924621,0.461455374956131
A,0.7537721395492554,0.5346637964248657,0.3267046809196472,0.2232682108879089,0.2922608256340027,0.3935860991477966,0.4254759550094604,0.4567644000053406,0.4183417558670044,0.5484074950218201,0.5977625846862793,0.6003772020339966,0.5340318083763123,0.7089715003967285,0.750260591506958,0.7345901727676392,0.6721559762954712,0.844014048576355,0.8824077844619751,0.8557741641998291,0.8090791702270508,0.884583055973053,0.7575365304946899,0.5433812737464905,0.3120376467704773,0.1504492163658142,0.2647887170314789,0.1132429540157318,0.330326646566391,0.3860494792461395,0.2464899122714996,0.1440021395683288,0.3868922591209411,0.3724653124809265,0.2489499747753143,0.1565626561641693,0.3733270764350891,0.3902771770954132,0.2632734179496765,0.1774785816669464,0.3268603682518005,0.3636365532875061
A,0.7282419800758362,0.4831880033016205,0.2356953620910644,0.1384548842906952,0.2398726940155029,0.3268367350101471,0.3726440966129303,0.4003629386425018,0.3760498464107513,0.502406120300293,0.5518626570701599,0.5504706501960754,0.4958235323429107,0.6721474528312683,0.7241573333740234,0.7036596536636353,0.6545336246490479,0.8471903204917908,0.87221360206604,0.8522590398788452,0.8202577829360962,0.8672488331794739,0.8063198328018188,0.5503509044647217,0.2848601937294006,0.1234275996685028,0.2708168625831604,0.1084887385368347,0.3377526104450226,0.3712718188762665,0.2625424265861511,0.1375046968460083,0.4124571681022644,0.3869804143905639,0.2729946076869964,0.1682227849960327,0.4167060554027557,0.4051591157913208,0.2942953407764435,0.2206566631793975,0.4032256305217743,0.4226389527320862
A,0.7316471338272095,0.490863561630249,0.2373296618461609,0.132822573184967,0.2246719300746917,0.3172875046730041,0.367712140083313,0.401405930519104,0.3758203983306885,0.5002070665359497,0.5560585856437683,0.5587819814682007,0.4998124241828918,0.6737954020500183,0.7334061861038208,0.7117530107498169,0.6556307077407837,0.8498422503471375,0.8884396553039551,0.8649346828460693,0.8222863674163818,0.8733641505241394,0.8135779500007629,0.5524378418922424,0.2901503443717956,0.1226712763309478,0.2704962491989136,0.1060293912887573,0.3347134590148926,0.3745542764663696,0.2601323425769806,0.1280246973037719,0.4096170663833618,0.387189507484436,0.2696183323860168,0.1607257574796676,0.4127393364906311,0.4086004197597503,0.2902994751930237,0.2029539197683334,0.3880015611648559,0.4193087816238403
A,0.4708726108074188,0.2726177871227264,0.1515428721904754,0.1108440160751342,0.1079801619052887,0.2262309491634369,0.227693110704422,0.2363257408142089,0.2247976958751678,0.3696447610855102,0.3677103519439697,0.36467444896698,0.3563970029354095,0.5039166212081909,0.4972561001777649,0.4763543307781219,0.4707236289978027,0.6357313990592957,0.6056150197982788,0.5740503072738647,0.5830023884773254,0.7995014190673828,0.6622686386108398,0.4543309211730957,0.256929874420166,0.1354599297046661,0.2640890479087829,0.1195930838584899,0.2970856428146362,0.3418037891387939,0.2893256247043609,0.1702407896518707,0.3823941648006439,0.3754587769508362,0.3136923313140869,0.228635549545288,0.4176487326622009,0.4067093133926391,0.3324685990810394,0.2497472614049911,0.3903492987155914,0.4152571856975555
A,0.6614701747894287,0.4389401972293854,0.2447386234998703,0.1802345365285873,0.2625001072883606,0.3517747521400451,0.3637090027332306,0.3836850821971893,0.3817351758480072,0.5059711337089539,0.5262487530708313,0.5212623476982117,0.505233645439148,0.6526181697845459,0.6752101182937622,0.6557282209396362,0.6471993327140808,0.8015456199645996,0.8110733032226562,0.7846652865409851,0.774802565574646,0.8366517424583435,0.7619614601135254,0.5142227411270142,0.2704639434814453,0.1219668388366699,0.3161042928695678,0.1439143419265747,0.3560464084148407,0.4097878336906433,0.3168803453445434,0.1936537027359008,0.4352301657199859,0.4208889603614807,0.3311584889888763,0.2335844039916992,0.4503100216388702,0.4431800842285156,0.3513714373111725,0.2723721861839294,0.4308781325817108,0.4551399350166321
A,0.6695694923400879,0.4505508542060852,0.253920704126358,0.1966456770896911,0.2740236818790436,0.3737716674804687,0.3827078640460968,0.3893099129199981,0.392795205116272,0.5300912261009216,0.540645956993103,0.5180537104606628,0.5145854353904724,0.6728625297546387,0.6841438412666321,0.6453855037689209,0.6519365310668945,0.8233642578125,0.8147661089897156,0.7722254395484924,0.7803105115890503,0.857153058052063,0.7848458290100098,0.5347464680671692,0.2748149037361145,0.1157346069812774,0.3102279305458069,0.1562744528055191,0.362429678440094,0.3984348475933075,0.3234246373176574,0.2003830820322036,0.4590064585208893,0.4179638624191284,0.3458648920059204,0.2499787807464599,0.4762323200702667,0.448856383562088,0.3664632141590118,0.2854022085666656,0.4448809623718261,0.4638191163539886
A,0.6983489394187927,0.4579024910926819,0.2325065732002258,0.1613928079605102,0.2342547476291656,0.3720507621765136,0.3527394533157348,0.3732782006263733,0.3886024951934814,0.5394404530525208,0.5257886052131653,0.518235981464386,0.5274193286895752,0.7010669112205505,0.6885287165641785,0.6633585691452026,0.6822871565818787,0.8692145347595215,0.8467977046966553,0.8049657344818115,0.8150696754455566,0.8880906105041504,0.8243982791900635,0.5481992959976196,0.2882747650146484,0.1178463995456695,0.2999132871627807,0.1306836605072021,0.3605378866195678,0.4125517308712005,0.3056184351444244,0.1884313225746154,0.4700753390789032,0.439056932926178,0.3250288367271423,0.2336868643760681,0.4793517589569092,0.456733763217926,0.3459199070930481,0.2677282691001892,0.4424689412117004,0.4643183350563049
A,0.6762157678604126,0.4462594985961914,0.2485447824001312,0.1819642484188079,0.26871457695961,0.3594785034656524,0.3691003322601318,0.3813945949077606,0.3818226456642151,0.51764976978302,0.5344640612602234,0.5198744535446167,0.503869891166687,0.6673237085342407,0.6815897822380066,0.6523441672325134,0.6426503658294678,0.8221877813339233,0.8134230971336365,0.7787209153175354,0.777626097202301,0.8857316970825195,0.7918747663497925,0.5553641319274902,0.3005197048187256,0.1331184804439544,0.3179500102996826,0.1496097445487976,0.3671581745147705,0.4087629914283752,0.3281947672367096,0.2065546661615371,0.4623379707336426,0.4239878058433532,0.3479164838790893,0.2592097520828247,0.4814933538436889,0.4477482438087463,0.3690736293792724,0.2895351052284241,0.4455606937408447,0.4610574841499328
A,0.6738035082817078,0.440618634223938,0.2355068624019622,0.1694815754890442,0.2566797137260437,0.3632411360740661,0.3618180453777313,0.3774503469467163,0.3863772749900818,0.524859607219696,0.5265874266624451,0.5112084150314331,0.508233368396759,0.6754225492477417,0.6766666173934937,0.6422005891799927,0.6460264325141907,0.8293205499649048,0.8163783550262451,0.7727116942405701,0.7771119475364685,0.8800374269485474,0.7887282967567444,0.5426878333091736,0.2840026915073395,0.1193238794803619,0.3180960118770599,0.1541974246501922,0.3719653487205505,0.4030984342098236,0.3269860744476318,0.2048125565052032,0.4647988677024841,0.4221628308296203,0.3481322824954986,0.2520545125007629,0.4773503243923187,0.447587788105011,0.3705431520938873,0.2894359827041626,0.4452564716339111,0.462110698223114
A,0.6753190755844116,0.4475412666797638,0.2409964203834533,0.1730332672595977,0.2639435529708862,0.3663039207458496,0.3671533763408661,0.3804084658622741,0.3886759281158447,0.5297101736068726,0.5317474007606506,0.5128002166748047,0.5120208263397217,0.6810928583145142,0.6870675086975098,0.6489999890327454,0.6542667150497437,0.8377439379692078,0.8278442621231079,0.7840256094932556,0.7894295454025269,0.889838457107544,0.8041782379150391,0.5454416275024414,0.283835232257843,0.1137185096740722,0.3191169500350952,0.1545134782791137,0.3736329674720764,0.4037279784679413,0.3260111510753631,0.2031750828027725,0.4658277630805969,0.4256652295589447,0.3489154875278473,0.2533288598060608,0.4830921590328216,0.4524181485176086,0.3720689713954925,0.289478987455368,0.4492956399917602,0.4662992358207702
A,0.6976100206375122,0.4173005223274231,0.1921359896659851,0.0857001543045044,0.1178676784038543,0.3728576004505157,0.2577934265136719,0.2977484464645386,0.3525521755218506,0.5473236441612244,0.4273914992809295,0.4574378430843353,0.5230790972709656,0.7285677194595337,0.6299358010292053,0.6271224021911621,0.6884137988090515,0.9066861867904664,0.8145318627357483,0.7695052623748779,0.8056115508079529,0.8972859382629395,0.8106672763824463,0.5251880288124084,0.2882740497589111,0.1003792285919189,0.2147508263587951,0.1089389324188232,0.3293872773647308,0.4004116058349609,0.2001286596059799,0.158741682767868,0.4346643984317779,0.4227100610733032,0.2307858914136886,0.2056487202644348,0.4487718045711517,0.4284524619579315,0.2871950268745422,0.2628284692764282,0.4270659387111664,0.4345646500587463
A,0.7506425380706787,0.4427115321159363,0.2213232815265655,0.1059480011463165,0.1272859275341034,0.4173916280269623,0.2738358378410339,0.324982613325119,0.3825244903564453,0.5813565254211426,0.4388647079467773,0.47222700715065,0.5322571396827698,0.7478958964347839,0.6376471519470215,0.6348873376846313,0.7034515142440796,0.9027609825134276,0.8207208514213562,0.7711349129676819,0.8216147422790527,0.9408627152442932,0.8087093830108643,0.5297152996063232,0.2950994074344635,0.1076244413852691,0.1880113780498504,0.1035345196723938,0.3335016369819641,0.3621241450309753,0.1863276660442352,0.1569007337093353,0.437333345413208,0.3863830268383026,0.2271919995546341,0.2105223089456558,0.4535346627235412,0.4095450043678283,0.2851698398590088,0.2575892806053161,0.4220428466796875,0.4137701988220215
A,0.7151798605918884,0.4300995469093323,0.2123003602027893,0.1146253645420074,0.1480918526649475,0.412229835987091,0.2810150980949402,0.3160530030727386,0.3762207925319671,0.5734149217605591,0.444695770740509,0.4624955654144287,0.524577796459198,0.7359316945075989,0.6268648505210876,0.6152274012565613,0.6802952289581299,0.89021897315979,0.7975016236305237,0.745044469833374,0.7908520698547363,0.942469596862793,0.8062851428985596,0.5238230228424072,0.2840925455093384,0.0930047333240509,0.2101011574268341,0.114629328250885,0.3445211052894592,0.3715173304080963,0.210941657423973,0.1711815297603607,0.4504303336143493,0.4055375754833221,0.2497375011444091,0.2251936793327331,0.4717438519001007,0.4319132566452026,0.3006276190280914,0.2686571478843689,0.4360409379005432,0.4338707625865936
A,0.6905765533447266,0.4055126309394836,0.2017177939414978,0.115751028060913,0.1561869978904724,0.4208668768405914,0.2739119529724121,0.3042394816875458,0.37039315700531,0.5813767313957214,0.4313544929027557,0.44188392162323,0.5186534523963928,0.7436580657958984,0.61715167760849,0.5966039299964905,0.6706166863441467,0.8972419500350952,0.7877048850059509,0.7264806628227234,0.774518609046936,0.9219147562980652,0.7799659967422485,0.4991315007209778,0.2762725949287414,0.0953453481197357,0.1609169244766235,0.1089495420455932,0.3332312703132629,0.3605919480323791,0.160984069108963,0.1714783012866974,0.4348723292350769,0.3958689570426941,0.2166172564029693,0.2341623902320861,0.4668412208557129,0.4260740876197815,0.290056049823761,0.2710809707641601,0.4312772452831268,0.4323077797889709
A,0.6882823705673218,0.4078583121299743,0.2102947831153869,0.1167614161968231,0.1532862782478332,0.4322502017021179,0.2834227979183197,0.3133454024791717,0.3797484040260315,0.5892122387886047,0.4395002722740173,0.4498200714588165,0.5256678462028503,0.7448768019676208,0.6183519959449768,0.598688006401062,0.6763721704483032,0.8923028707504272,0.7852533459663391,0.7274750471115112,0.7826030850410461,0.9356808662414552,0.7852659225463867,0.5089401006698608,0.2811223268508911,0.0981179773807525,0.1919711083173751,0.1117275655269622,0.3348959982395172,0.3581945300102234,0.2006632834672927,0.169241189956665,0.4358986616134643,0.3980211913585663,0.2522820234298706,0.238181784749031,0.472214013338089,0.4349120259284973,0.3189156055450439,0.2793935537338257,0.4361340403556824,0.4387202560901642
A,0.7053782939910889,0.4089503884315491,0.210132747888565,0.1239712238311767,0.1705481112003326,0.4411324262619018,0.29001384973526,0.3199926018714905,0.3822847604751587,0.5958881378173828,0.4470316767692566,0.4549296200275421,0.5271511673927307,0.7470477223396301,0.6246610879898071,0.5993884205818176,0.678693413734436,0.888710618019104,0.7917778491973877,0.7268443703651428,0.7844547033309937,0.935605764389038,0.778520405292511,0.5044094324111938,0.2737526893615722,0.0966996848583221,0.1972027420997619,0.1123020946979522,0.3417098522186279,0.350363552570343,0.2122992128133773,0.1657924652099609,0.4353964328765869,0.3876928389072418,0.2652177810668945,0.2309483587741851,0.4674426913261413,0.4248977601528168,0.3294650018215179,0.2853081226348877,0.4403822720050812,0.4373486638069153
A,0.6209864616394043,0.4080776572227478,0.2306154072284698,0.1663722991943359,0.2526861429214477,0.3662402629852295,0.3026821613311767,0.3280628025531769,0.3606966137886047,0.509347677230835,0.4493538737297058,0.4599301517009735,0.4927606582641601,0.6532247066497803,0.5979388952255249,0.5881213545799255,0.6291494965553284,0.7929571866989136,0.7344791889190674,0.698473334312439,0.7320404052734375,0.849197268486023,0.7154289484024048,0.490084707736969,0.2694140672683716,0.1091223061084747,0.2565911412239074,0.1124652624130249,0.3272885382175445,0.3581883609294891,0.2721158266067505,0.1671471297740936,0.4100952446460724,0.3765026032924652,0.2989599704742431,0.2206923812627792,0.4305253326892853,0.3987683653831482,0.3269385695457458,0.2521759271621704,0.3965007960796356,0.4101118743419647
A,0.6726220846176147,0.4284048974514007,0.2319036722183227,0.1530980169773101,0.2211143374443054,0.4312814772129059,0.3418123424053192,0.3502996861934662,0.4001210927963257,0.5912083387374878,0.5009335875511169,0.4842444658279419,0.5467773675918579,0.7469618916511536,0.6736011505126953,0.6333675384521484,0.6951375603675842,0.9028892517089844,0.8295595645904541,0.7645492553710938,0.8033179640769958,0.9032679796218872,0.787952184677124,0.4938739836215973,0.2643597424030304,0.0970514714717865,0.2234297543764114,0.1047986149787902,0.3328979313373565,0.3681860864162445,0.2309365719556808,0.1644598990678787,0.4451901912689209,0.4223403334617615,0.2753448784351349,0.2357136160135269,0.4811562895774841,0.4566156268119812,0.3348124027252197,0.2962140440940857,0.458585113286972,0.4637929499149322
A,0.6613502502441406,0.3871143460273742,0.1978253424167633,0.1297456920146942,0.1894838511943817,0.4185857772827148,0.2966758012771606,0.3066299557685852,0.3664397895336151,0.5720121264457703,0.449476420879364,0.4401881694793701,0.5159820914268494,0.724838137626648,0.616758406162262,0.5809914469718933,0.6553588509559631,0.8726759552955627,0.7743691205978394,0.7067301869392395,0.7500814199447632,0.9238492250442504,0.7781509160995483,0.4902984499931335,0.2661966681480407,0.1039478778839111,0.2196457386016845,0.1159261465072631,0.3388099074363708,0.3721986413002014,0.2362136393785476,0.1805953383445739,0.437014102935791,0.4133888185024261,0.2870112955570221,0.2458008080720901,0.4748130440711975,0.4561431109905243,0.3538557589054107,0.2955671548843384,0.4503864645957947,0.4694945812225342
A,0.6536109447479248,0.3874672949314117,0.2053779065608978,0.1368659436702728,0.1927375495433807,0.4264824390411377,0.3008196055889129,0.3094352483749389,0.3747086226940155,0.5697606205940247,0.446051687002182,0.4341584742069244,0.5123994946479797,0.7114471197128296,0.6043069362640381,0.5693852305412292,0.6474103331565857,0.8521074056625366,0.7556759119033813,0.6900261044502258,0.7380418181419373,0.9270670413970948,0.7714905142784119,0.4910733699798584,0.2630839943885803,0.0924939513206482,0.238031655550003,0.1229464709758758,0.3473690152168274,0.3742315471172333,0.2540751099586487,0.1783483326435089,0.439070850610733,0.4163138568401336,0.3005987405776977,0.240680992603302,0.4725036919116974,0.4552127718925476,0.3595063090324402,0.2925812602043152,0.4468274116516113,0.4665995240211487
A,0.6481227874755859,0.3853582441806793,0.2103780210018158,0.1526899635791778,0.230068176984787,0.4227109551429748,0.3219901919364929,0.3256449699401855,0.3791212439537048,0.5649397969245911,0.4616277515888214,0.444655567407608,0.5128790140151978,0.7053234577178955,0.6170305013656616,0.5767227411270142,0.6465047597885132,0.8473148941993713,0.7608989477157593,0.6970686316490173,0.7436420321464539,0.9201620221138,0.7662456035614014,0.4914256334304809,0.2628406286239624,0.0972329080104827,0.2552776932716369,0.1267720162868499,0.349461019039154,0.3829683065414428,0.2754875421524048,0.187934398651123,0.446978896856308,0.4293349981307983,0.322422444820404,0.2443249821662902,0.4758915305137634,0.4665808975696563,0.3798760771751404,0.3113795518875122,0.4624367356300354,0.4800052940845489
